SEP=;
date_time_utc;date_time_local;core_temperature [C];temp_change_rate [C/h];quality [1(poor) to 4(excellent)];skin_temperature [C];heat_zone;heat_strain_index;heart_rate [bpm]
01.02.2024 02:38:24;01.02.2024 11:38:24;;;;22.66;;;
01.02.2024 02:39:24;01.02.2024 11:39:24;;;;22.67;;;
01.02.2024 02:40:24;01.02.2024 11:40:24;;;;22.67;;;
01.02.2024 02:41:24;01.02.2024 11:41:24;;;;22.67;;;
01.02.2024 02:42:24;01.02.2024 11:42:24;;;;22.68;;;
01.02.2024 02:43:24;01.02.2024 11:43:24;;;;22.68;;;
01.02.2024 02:44:24;01.02.2024 11:44:24;;;;22.75;;;
01.02.2024 02:45:24;01.02.2024 11:45:24;;;;22.81;;;
01.02.2024 02:46:24;01.02.2024 11:46:24;;;;22.85;;;
01.02.2024 02:47:24;01.02.2024 11:47:24;;;;22.88;;;
01.02.2024 02:48:24;01.02.2024 11:48:24;;;;22.9;;;
01.02.2024 02:49:24;01.02.2024 11:49:24;;;;22.91;;;
01.02.2024 02:50:24;01.02.2024 11:50:24;;;;22.91;;;
01.02.2024 02:51:24;01.02.2024 11:51:24;;;;22.92;;;
01.02.2024 02:52:24;01.02.2024 11:52:24;;;;22.92;;;
01.02.2024 02:53:24;01.02.2024 11:53:24;;;;22.92;;;
01.02.2024 02:54:24;01.02.2024 11:54:24;;;;22.92;;;
01.02.2024 02:55:24;01.02.2024 11:55:24;;;;22.91;;;
01.02.2024 02:56:24;01.02.2024 11:56:24;;;;22.91;;;
01.02.2024 02:57:24;01.02.2024 11:57:24;;;;22.91;;;
01.02.2024 02:58:24;01.02.2024 11:58:24;;;;22.91;;;
01.02.2024 02:59:24;01.02.2024 11:59:24;;;;22.9;;;
01.02.2024 03:00:24;01.02.2024 12:00:24;;;;22.9;;;
01.02.2024 03:01:24;01.02.2024 12:01:24;;;;22.89;;;
01.02.2024 03:02:24;01.02.2024 12:02:24;;;;22.89;;;
01.02.2024 03:03:24;01.02.2024 12:03:24;;;;22.89;;;
01.02.2024 03:04:24;01.02.2024 12:04:24;;;;22.88;;;
01.02.2024 03:05:24;01.02.2024 12:05:24;;;;22.88;;;
01.02.2024 03:06:24;01.02.2024 12:06:24;;;;22.88;;;
01.02.2024 03:07:24;01.02.2024 12:07:24;;;;22.87;;;
01.02.2024 03:08:24;01.02.2024 12:08:24;;;;22.87;;;
01.02.2024 03:09:24;01.02.2024 12:09:24;;;;22.87;;;
01.02.2024 03:10:24;01.02.2024 12:10:24;;;;22.86;;;
01.02.2024 03:11:24;01.02.2024 12:11:24;;;;22.86;;;
01.02.2024 03:12:24;01.02.2024 12:12:24;;;;22.86;;;
01.02.2024 03:13:24;01.02.2024 12:13:24;;;;22.86;;;
01.02.2024 03:14:24;01.02.2024 12:14:24;;;;22.86;;;
01.02.2024 03:15:24;01.02.2024 12:15:24;;;;22.86;;;
01.02.2024 03:16:24;01.02.2024 12:16:24;;;;22.86;;;
01.02.2024 03:17:24;01.02.2024 12:17:24;;;;22.86;;;
01.02.2024 03:18:24;01.02.2024 12:18:24;;;;22.86;;;
01.02.2024 03:19:24;01.02.2024 12:19:24;;;;22.85;;;
01.02.2024 03:20:24;01.02.2024 12:20:24;;;;22.84;;;
01.02.2024 03:21:24;01.02.2024 12:21:24;;;;22.84;;;
01.02.2024 03:22:24;01.02.2024 12:22:24;;;;22.84;;;
01.02.2024 03:23:24;01.02.2024 12:23:24;;;;22.84;;;
01.02.2024 03:24:24;01.02.2024 12:24:24;;;;22.83;;;
01.02.2024 03:25:24;01.02.2024 12:25:24;;;;22.83;;;
01.02.2024 03:26:24;01.02.2024 12:26:24;;;;22.83;;;
01.02.2024 03:27:24;01.02.2024 12:27:24;;;;22.83;;;
01.02.2024 03:28:24;01.02.2024 12:28:24;;;;22.83;;;
01.02.2024 03:29:24;01.02.2024 12:29:24;;;;22.83;;;
01.02.2024 03:30:24;01.02.2024 12:30:24;;;;22.83;;;
01.02.2024 03:31:24;01.02.2024 12:31:24;;;;22.83;;;
01.02.2024 03:32:24;01.02.2024 12:32:24;;;;22.83;;;
01.02.2024 03:33:24;01.02.2024 12:33:24;;;;22.83;;;
01.02.2024 03:34:24;01.02.2024 12:34:24;;;;22.83;;;
01.02.2024 03:35:24;01.02.2024 12:35:24;;;;22.83;;;
01.02.2024 03:36:24;01.02.2024 12:36:24;;;;22.83;;;
01.02.2024 03:37:24;01.02.2024 12:37:24;;;;22.84;;;
01.02.2024 03:38:24;01.02.2024 12:38:24;;;;22.83;;;
01.02.2024 03:39:24;01.02.2024 12:39:24;;;;22.84;;;
01.02.2024 03:40:24;01.02.2024 12:40:24;;;;22.84;;;
01.02.2024 03:41:24;01.02.2024 12:41:24;;;;22.84;;;
01.02.2024 03:42:24;01.02.2024 12:42:24;;;;22.83;;;
01.02.2024 03:43:24;01.02.2024 12:43:24;;;;22.83;;;
01.02.2024 03:44:24;01.02.2024 12:44:24;;;;22.83;;;
01.02.2024 03:45:24;01.02.2024 12:45:24;;;;22.83;;;
01.02.2024 03:46:24;01.02.2024 12:46:24;;;;22.83;;;
01.02.2024 03:47:24;01.02.2024 12:47:24;;;;22.83;;;
01.02.2024 03:48:24;01.02.2024 12:48:24;;;;22.83;;;
01.02.2024 03:49:24;01.02.2024 12:49:24;;;;22.83;;;
01.02.2024 03:50:24;01.02.2024 12:50:24;;;;22.82;;;
01.02.2024 03:51:24;01.02.2024 12:51:24;;;;22.82;;;
01.02.2024 03:52:24;01.02.2024 12:52:24;;;;22.82;;;
01.02.2024 03:53:24;01.02.2024 12:53:24;;;;22.82;;;
01.02.2024 03:54:24;01.02.2024 12:54:24;;;;22.82;;;
01.02.2024 03:55:24;01.02.2024 12:55:24;;;;22.82;;;
01.02.2024 03:56:24;01.02.2024 12:56:24;;;;22.82;;;
01.02.2024 03:57:24;01.02.2024 12:57:24;;;;22.81;;;
01.02.2024 03:58:24;01.02.2024 12:58:24;;;;22.81;;;
01.02.2024 03:59:24;01.02.2024 12:59:24;;;;22.81;;;
01.02.2024 04:00:24;01.02.2024 13:00:24;;;;22.81;;;
01.02.2024 04:01:24;01.02.2024 13:01:24;;;;22.81;;;
01.02.2024 04:02:24;01.02.2024 13:02:24;;;;22.8;;;
01.02.2024 04:03:24;01.02.2024 13:03:24;;;;22.8;;;
01.02.2024 04:04:24;01.02.2024 13:04:24;;;;22.8;;;
01.02.2024 04:05:24;01.02.2024 13:05:24;;;;22.79;;;
01.02.2024 04:06:24;01.02.2024 13:06:24;;;;22.79;;;
01.02.2024 04:07:24;01.02.2024 13:07:24;;;;22.79;;;
01.02.2024 04:08:24;01.02.2024 13:08:24;;;;22.79;;;
01.02.2024 04:09:24;01.02.2024 13:09:24;;;;22.79;;;
01.02.2024 04:10:24;01.02.2024 13:10:24;;;;22.79;;;
01.02.2024 04:11:24;01.02.2024 13:11:24;;;;22.79;;;
01.02.2024 04:12:24;01.02.2024 13:12:24;;;;22.79;;;
01.02.2024 04:13:24;01.02.2024 13:13:24;;;;22.79;;;
01.02.2024 04:14:24;01.02.2024 13:14:24;;;;22.78;;;
01.02.2024 04:15:24;01.02.2024 13:15:24;;;;22.78;;;
01.02.2024 04:16:24;01.02.2024 13:16:24;;;;22.78;;;
01.02.2024 04:17:24;01.02.2024 13:17:24;;;;22.78;;;
01.02.2024 04:18:24;01.02.2024 13:18:24;;;;22.77;;;
01.02.2024 04:19:24;01.02.2024 13:19:24;;;;22.77;;;
01.02.2024 04:20:24;01.02.2024 13:20:24;;;;22.77;;;
01.02.2024 04:21:24;01.02.2024 13:21:24;;;;22.77;;;
01.02.2024 04:22:24;01.02.2024 13:22:24;;;;22.77;;;
01.02.2024 04:23:24;01.02.2024 13:23:24;;;;22.77;;;
01.02.2024 04:24:24;01.02.2024 13:24:24;;;;22.76;;;
01.02.2024 04:25:24;01.02.2024 13:25:24;;;;22.76;;;
01.02.2024 04:26:24;01.02.2024 13:26:24;;;;22.76;;;
01.02.2024 04:27:24;01.02.2024 13:27:24;;;;22.76;;;
01.02.2024 04:28:24;01.02.2024 13:28:24;;;;22.76;;;
01.02.2024 04:29:24;01.02.2024 13:29:24;;;;22.76;;;
01.02.2024 04:30:24;01.02.2024 13:30:24;;;;22.77;;;
01.02.2024 04:31:24;01.02.2024 13:31:24;;;;22.77;;;
01.02.2024 04:32:24;01.02.2024 13:32:24;;;;22.77;;;
01.02.2024 04:33:24;01.02.2024 13:33:24;;;;22.77;;;
01.02.2024 04:34:24;01.02.2024 13:34:24;;;;22.77;;;
01.02.2024 04:35:24;01.02.2024 13:35:24;;;;22.77;;;
01.02.2024 04:36:24;01.02.2024 13:36:24;;;;22.77;;;
01.02.2024 04:37:24;01.02.2024 13:37:24;;;;22.77;;;
01.02.2024 04:38:24;01.02.2024 13:38:24;;;;22.77;;;
01.02.2024 04:39:24;01.02.2024 13:39:24;;;;22.77;;;
01.02.2024 04:40:24;01.02.2024 13:40:24;;;;22.76;;;
01.02.2024 04:41:24;01.02.2024 13:41:24;;;;22.76;;;
01.02.2024 04:42:24;01.02.2024 13:42:24;;;;22.76;;;
01.02.2024 04:43:24;01.02.2024 13:43:24;;;;22.76;;;
01.02.2024 04:44:24;01.02.2024 13:44:24;;;;22.76;;;
01.02.2024 04:45:24;01.02.2024 13:45:24;;;;22.76;;;
01.02.2024 04:46:24;01.02.2024 13:46:24;;;;22.75;;;
01.02.2024 04:47:24;01.02.2024 13:47:24;;;;22.75;;;
01.02.2024 04:48:24;01.02.2024 13:48:24;;;;22.75;;;
01.02.2024 04:49:24;01.02.2024 13:49:24;;;;22.74;;;
01.02.2024 04:50:24;01.02.2024 13:50:24;;;;22.74;;;
01.02.2024 04:51:24;01.02.2024 13:51:24;;;;22.74;;;
01.02.2024 04:52:24;01.02.2024 13:52:24;;;;22.73;;;
01.02.2024 04:53:24;01.02.2024 13:53:24;;;;22.73;;;
01.02.2024 04:54:24;01.02.2024 13:54:24;;;;22.73;;;
01.02.2024 04:55:24;01.02.2024 13:55:24;;;;22.73;;;
01.02.2024 04:56:24;01.02.2024 13:56:24;;;;22.73;;;
01.02.2024 04:57:24;01.02.2024 13:57:24;;;;22.73;;;
01.02.2024 04:58:24;01.02.2024 13:58:24;;;;22.73;;;
01.02.2024 04:59:24;01.02.2024 13:59:24;;;;22.73;;;
01.02.2024 05:00:24;01.02.2024 14:00:24;;;;22.73;;;
01.02.2024 05:01:24;01.02.2024 14:01:24;;;;22.73;;;
01.02.2024 05:02:24;01.02.2024 14:02:24;;;;22.72;;;
01.02.2024 05:03:24;01.02.2024 14:03:24;;;;22.72;;;
01.02.2024 05:04:24;01.02.2024 14:04:24;;;;22.73;;;
01.02.2024 05:05:24;01.02.2024 14:05:24;;;;22.73;;;
01.02.2024 05:06:24;01.02.2024 14:06:24;;;;22.74;;;
01.02.2024 05:07:24;01.02.2024 14:07:24;;;;22.75;;;
01.02.2024 05:08:24;01.02.2024 14:08:24;;;;22.76;;;
01.02.2024 05:09:24;01.02.2024 14:09:24;;;;22.76;;;
01.02.2024 05:10:24;01.02.2024 14:10:24;;;;22.77;;;
01.02.2024 05:11:24;01.02.2024 14:11:24;;;;22.78;;;
01.02.2024 05:12:24;01.02.2024 14:12:24;;;;22.79;;;
01.02.2024 05:31:00;01.02.2024 14:31:00;;;;23.55;;;
01.02.2024 05:32:00;01.02.2024 14:32:00;;;;23.59;;;
01.02.2024 05:33:00;01.02.2024 14:33:00;;;;23.56;;;
01.02.2024 05:34:00;01.02.2024 14:34:00;;;;23.53;;;
01.02.2024 05:35:00;01.02.2024 14:35:00;;;;23.52;;;
01.02.2024 05:36:00;01.02.2024 14:36:00;;;;23.51;;;
01.02.2024 05:37:00;01.02.2024 14:37:00;;;;23.49;;;
01.02.2024 05:38:00;01.02.2024 14:38:00;;;;23.46;;;
01.02.2024 05:39:00;01.02.2024 14:39:00;;;;23.44;;;
01.02.2024 05:40:00;01.02.2024 14:40:00;;;;23.42;;;
01.02.2024 05:41:00;01.02.2024 14:41:00;;;;23.42;;;
01.02.2024 05:42:00;01.02.2024 14:42:00;;;;23.41;;;
01.02.2024 05:43:00;01.02.2024 14:43:00;;;;23.41;;;
01.02.2024 05:44:00;01.02.2024 14:44:00;;;;23.41;;;
01.02.2024 05:45:00;01.02.2024 14:45:00;;;;23.41;;;
01.02.2024 05:46:00;01.02.2024 14:46:00;;;;23.42;;;
01.02.2024 05:47:00;01.02.2024 14:47:00;;;;23.43;;;
01.02.2024 05:48:00;01.02.2024 14:48:00;;;;23.44;;;
01.02.2024 05:49:00;01.02.2024 14:49:00;;;;23.45;;;
01.02.2024 05:50:00;01.02.2024 14:50:00;;;;23.45;;;
01.02.2024 05:51:00;01.02.2024 14:51:00;;;;23.47;;;
01.02.2024 05:52:00;01.02.2024 14:52:00;;;;23.48;;;
01.02.2024 05:53:00;01.02.2024 14:53:00;;;;23.49;;;
01.02.2024 05:54:00;01.02.2024 14:54:00;;;;23.51;;;
01.02.2024 05:55:00;01.02.2024 14:55:00;;;;23.52;;;
01.02.2024 05:56:00;01.02.2024 14:56:00;;;;23.54;;;
01.02.2024 05:57:00;01.02.2024 14:57:00;;;;23.56;;;
01.02.2024 05:58:00;01.02.2024 14:58:00;;;;23.58;;;
01.02.2024 05:59:00;01.02.2024 14:59:00;;;;23.6;;;
01.02.2024 06:00:00;01.02.2024 15:00:00;;;;23.63;;;
01.02.2024 06:01:00;01.02.2024 15:01:00;;;;23.64;;;
01.02.2024 06:02:00;01.02.2024 15:02:00;;;;23.93;;;
01.02.2024 06:03:00;01.02.2024 15:03:00;;;;23.86;;;
01.02.2024 06:04:00;01.02.2024 15:04:00;;;;23.77;;;
01.02.2024 06:05:00;01.02.2024 15:05:00;;;;23.7;;;
01.02.2024 06:06:00;01.02.2024 15:06:00;;;;23.65;;;
01.02.2024 06:07:00;01.02.2024 15:07:00;;;;23.6;;;
01.02.2024 06:08:00;01.02.2024 15:08:00;;;;23.57;;;
01.02.2024 06:09:00;01.02.2024 15:09:00;;;;23.55;;;
01.02.2024 06:10:00;01.02.2024 15:10:00;;;;23.54;;;
01.02.2024 06:11:00;01.02.2024 15:11:00;;;;23.53;;;
01.02.2024 06:12:00;01.02.2024 15:12:00;;;;23.51;;;
01.02.2024 06:13:00;01.02.2024 15:13:00;;;;23.95;;;
01.02.2024 06:14:00;01.02.2024 15:14:00;;;;24.44;;;
01.02.2024 06:15:00;01.02.2024 15:15:00;;;;24.64;;;
01.02.2024 06:16:00;01.02.2024 15:16:00;;;;24.78;;;
01.02.2024 06:17:00;01.02.2024 15:17:00;;;;24.87;;;
01.02.2024 06:18:00;01.02.2024 15:18:00;;;;24.93;;;
01.02.2024 06:19:00;01.02.2024 15:19:00;;;;25.07;;;
01.02.2024 06:20:00;01.02.2024 15:20:00;;;;25.17;;;
01.02.2024 06:21:00;01.02.2024 15:21:00;;;;25.24;;;
01.02.2024 06:22:00;01.02.2024 15:22:00;;;;25.28;;;
01.02.2024 06:23:00;01.02.2024 15:23:00;;;;25.34;;;
01.02.2024 06:24:00;01.02.2024 15:24:00;;;;25.38;;;
01.02.2024 06:25:00;01.02.2024 15:25:00;;;;25.39;;;
01.02.2024 06:26:00;01.02.2024 15:26:00;;;;25.38;;;
01.02.2024 06:27:00;01.02.2024 15:27:00;;;;25.35;;;
01.02.2024 06:28:00;01.02.2024 15:28:00;;;;25.33;;;
01.02.2024 06:29:00;01.02.2024 15:29:00;;;;25.31;;;
01.02.2024 06:30:00;01.02.2024 15:30:00;;;;25.29;;;
01.02.2024 06:31:00;01.02.2024 15:31:00;;;;25.28;;;
01.02.2024 06:32:00;01.02.2024 15:32:00;;;;25.29;;;
01.02.2024 06:33:00;01.02.2024 15:33:00;;;;25.28;;;
01.02.2024 06:34:00;01.02.2024 15:34:00;;;;25.26;;;
01.02.2024 06:35:00;01.02.2024 15:35:00;;;;25.24;;;
01.02.2024 06:36:00;01.02.2024 15:36:00;;;;25.23;;;
01.02.2024 06:37:00;01.02.2024 15:37:00;;;;25.23;;;
01.02.2024 06:38:00;01.02.2024 15:38:00;;;;25.25;;;
01.02.2024 06:39:00;01.02.2024 15:39:00;;;;25.23;;;
01.02.2024 06:40:00;01.02.2024 15:40:00;;;;25.2;;;
01.02.2024 06:41:00;01.02.2024 15:41:00;;;;25.14;;;
01.02.2024 06:42:00;01.02.2024 15:42:00;;;;25.1;;;
01.02.2024 06:43:00;01.02.2024 15:43:00;;;;25.08;;;
01.02.2024 06:44:00;01.02.2024 15:44:00;;;;25.07;;;
01.02.2024 06:45:00;01.02.2024 15:45:00;;;;25.07;;;
01.02.2024 06:46:00;01.02.2024 15:46:00;;;;25.06;;;
01.02.2024 06:47:00;01.02.2024 15:47:00;;;;25.06;;;
01.02.2024 06:48:00;01.02.2024 15:48:00;;;;25.04;;;
01.02.2024 06:49:00;01.02.2024 15:49:00;;;;25.01;;;
01.02.2024 06:50:00;01.02.2024 15:50:00;;;;25;;;
01.02.2024 06:51:00;01.02.2024 15:51:00;;;;24.99;;;
01.02.2024 06:52:00;01.02.2024 15:52:00;;;;25;;;
01.02.2024 06:53:00;01.02.2024 15:53:00;;;;25.04;;;
01.02.2024 06:54:00;01.02.2024 15:54:00;;;;25.09;;;
01.02.2024 06:55:00;01.02.2024 15:55:00;;;;25.14;;;
01.02.2024 06:56:00;01.02.2024 15:56:00;;;;25.18;;;
01.02.2024 06:57:00;01.02.2024 15:57:00;;;;25.69;;;
01.02.2024 06:58:00;01.02.2024 15:58:00;;;;25.76;;;
01.02.2024 06:59:00;01.02.2024 15:59:00;;;;25.59;;;
01.02.2024 07:00:00;01.02.2024 16:00:00;;;;25.48;;;
01.02.2024 07:01:00;01.02.2024 16:01:00;;;;26.09;;;
01.02.2024 07:02:00;01.02.2024 16:02:00;;;;25.95;;;
01.02.2024 07:03:00;01.02.2024 16:03:00;;;;25.77;;;
01.02.2024 07:04:00;01.02.2024 16:04:00;;;;25.87;;;
01.02.2024 07:05:00;01.02.2024 16:05:00;37;;1;27.51;1;;
01.02.2024 07:06:00;01.02.2024 16:06:00;;;;27.63;;;
01.02.2024 07:07:00;01.02.2024 16:07:00;;;;28.57;;;
01.02.2024 07:08:00;01.02.2024 16:08:00;37;;1;31.64;1;;
01.02.2024 07:09:00;01.02.2024 16:09:00;37;;1;32.94;1;;
01.02.2024 07:10:00;01.02.2024 16:10:00;37;;1;33.59;1;;
01.02.2024 07:11:00;01.02.2024 16:11:00;37;;1;33.92;1;;
01.02.2024 07:12:00;01.02.2024 16:12:00;37;;1;34.11;1;;
01.02.2024 07:13:00;01.02.2024 16:13:00;37.12;;1;34.24;1;;
01.02.2024 07:14:00;01.02.2024 16:14:00;37.21;;1;34.39;1;;
01.02.2024 07:15:00;01.02.2024 16:15:00;37.28;;1;34.5;1;;
01.02.2024 07:16:00;01.02.2024 16:16:00;37.33;3.06;2;34.56;1;;
01.02.2024 07:17:00;01.02.2024 16:17:00;37.37;2.7;2;34.61;1;;
01.02.2024 07:18:00;01.02.2024 16:18:00;37.41;2.4;2;34.61;1;;
01.02.2024 07:19:00;01.02.2024 16:19:00;37.45;2.1;2;34.61;1;;
01.02.2024 07:20:00;01.02.2024 16:20:00;37.48;2.1;2;34.61;1;0.030769230769230767;
01.02.2024 07:21:00;01.02.2024 16:21:00;37.51;1.86;3;34.63;2;0.14153846153846153;
01.02.2024 07:22:00;01.02.2024 16:22:00;37.54;1.5;3;34.67;2;0.24923076923076923;
01.02.2024 07:23:00;01.02.2024 16:23:00;37.56;1.5;3;34.79;2;0.41846153846153844;
01.02.2024 07:24:00;01.02.2024 16:24:00;37.59;1.5;3;34.92;2;0.5953846153846154;
01.02.2024 07:25:00;01.02.2024 16:25:00;37.61;1.5;3;35.06;2;0.78;
01.02.2024 07:26:00;01.02.2024 16:26:00;37.64;1.56;4;35.21;2;0.9753846153846154;
01.02.2024 07:27:00;01.02.2024 16:27:00;37.66;1.5;4;35.28;2;1.106153846153846;
01.02.2024 07:28:01;01.02.2024 16:28:01;37.68;0.89;4;35.29;2;1.16;
01.02.2024 07:29:01;01.02.2024 16:29:01;37.7;1.2;4;35.31;2;1.236923076923077;
01.02.2024 07:30:01;01.02.2024 16:30:01;37.71;0.9;4;35.32;2;1.2907692307692307;
01.02.2024 07:31:01;01.02.2024 16:31:01;37.72;0.6;4;35.33;2;1.3292307692307692;
01.02.2024 07:32:01;01.02.2024 16:32:01;37.73;0.3;4;35.34;2;1.3523076923076922;
01.02.2024 07:33:01;01.02.2024 16:33:01;37.73;0.3;4;35.36;2;1.383076923076923;
01.02.2024 07:34:01;01.02.2024 16:34:01;37.73;0;4;35.38;2;1.3984615384615384;
01.02.2024 07:35:01;01.02.2024 16:35:01;37.73;-0.3;4;35.41;2;1.406153846153846;
01.02.2024 07:36:01;01.02.2024 16:36:01;37.72;-0.3;4;35.43;2;1.406153846153846;
01.02.2024 07:37:01;01.02.2024 16:37:01;37.72;-0.3;4;35.44;2;1.3984615384615384;
01.02.2024 07:38:01;01.02.2024 16:38:01;37.71;-0.6;4;35.46;2;1.383076923076923;
01.02.2024 07:39:01;01.02.2024 16:39:01;37.7;-0.3;4;35.48;2;1.383076923076923;
01.02.2024 07:40:01;01.02.2024 16:40:01;37.69;-0.6;4;35.49;2;1.36;
01.02.2024 07:41:01;01.02.2024 16:41:01;37.68;-0.6;4;35.5;2;1.3369230769230769;
01.02.2024 07:42:01;01.02.2024 16:42:01;37.67;-0.9;4;35.5;2;1.2907692307692307;
01.02.2024 07:43:01;01.02.2024 16:43:01;37.65;-0.9;4;35.5;2;1.2446153846153847;
01.02.2024 07:44:01;01.02.2024 16:44:01;37.64;-0.9;4;35.5;2;1.1984615384615385;
01.02.2024 07:45:01;01.02.2024 16:45:01;37.62;-1.2;4;35.5;2;1.136923076923077;
01.02.2024 07:46:01;01.02.2024 16:46:01;37.61;-0.6;4;35.51;2;1.113846153846154;
01.02.2024 07:47:01;01.02.2024 16:47:01;37.6;-0.6;4;35.51;2;1.083076923076923;
01.02.2024 07:48:01;01.02.2024 16:48:01;37.59;-0.6;4;35.51;2;1.0523076923076924;
01.02.2024 07:49:01;01.02.2024 16:49:01;37.58;-0.3;4;35.51;2;1.0369230769230768;
01.02.2024 07:50:01;01.02.2024 16:50:01;37.57;-0.6;4;35.52;2;1.0138461538461538;
01.02.2024 07:51:01;01.02.2024 16:51:01;37.56;-0.6;4;35.52;2;0.9830769230769231;
01.02.2024 07:52:01;01.02.2024 16:52:01;37.55;-0.6;4;35.53;2;0.96;
01.02.2024 07:53:01;01.02.2024 16:53:01;37.55;-0.3;4;35.54;2;0.9523076923076923;
01.02.2024 07:54:01;01.02.2024 16:54:01;37.54;-0.3;4;35.55;2;0.9446153846153846;
01.02.2024 07:55:01;01.02.2024 16:55:01;37.54;-0.3;4;35.57;2;0.9446153846153846;
01.02.2024 07:56:01;01.02.2024 16:56:01;37.54;0;4;35.59;2;0.96;
01.02.2024 07:57:01;01.02.2024 16:57:01;37.54;0;4;35.6;2;0.9676923076923077;
01.02.2024 07:58:01;01.02.2024 16:58:01;37.55;0.6;4;35.61;2;1.0061538461538462;
01.02.2024 07:59:01;01.02.2024 16:59:01;37.55;0;4;35.62;2;1.0138461538461538;
01.02.2024 08:00:01;01.02.2024 17:00:01;37.56;0.6;4;35.62;2;1.0446153846153847;
01.02.2024 08:01:01;01.02.2024 17:01:01;37.56;0;4;35.62;2;1.0446153846153847;
01.02.2024 08:02:01;01.02.2024 17:02:01;37.56;0;4;35.62;2;1.0446153846153847;
01.02.2024 08:03:01;01.02.2024 17:03:01;37.56;0;4;35.62;2;1.0446153846153847;
01.02.2024 08:04:01;01.02.2024 17:04:01;37.56;0.3;4;35.62;2;1.06;
01.02.2024 08:05:01;01.02.2024 17:05:01;37.56;0;4;35.62;2;1.06;
01.02.2024 08:06:01;01.02.2024 17:06:01;37.57;0.3;4;35.62;2;1.0753846153846154;
01.02.2024 08:07:01;01.02.2024 17:07:01;37.57;0;4;35.62;2;1.0753846153846154;
01.02.2024 08:08:01;01.02.2024 17:08:01;37.57;0;4;35.62;2;1.0753846153846154;
01.02.2024 08:09:01;01.02.2024 17:09:01;37.57;0.3;4;35.62;2;1.0907692307692307;
01.02.2024 08:10:01;01.02.2024 17:10:01;37.57;0;4;35.62;2;1.0907692307692307;
01.02.2024 08:11:01;01.02.2024 17:11:01;37.58;0.3;4;35.61;2;1.0984615384615384;
01.02.2024 08:12:01;01.02.2024 17:12:01;37.57;-0.3;4;35.61;2;1.083076923076923;
01.02.2024 08:13:01;01.02.2024 17:13:01;37.56;-0.9;4;35.6;2;1.0292307692307692;
01.02.2024 08:14:01;01.02.2024 17:14:01;37.55;-0.3;4;35.55;2;0.9753846153846154;
01.02.2024 08:15:01;01.02.2024 17:15:01;37.55;-0.3;4;35.5;2;0.9215384615384615;
01.02.2024 08:16:01;01.02.2024 17:16:01;37.54;-0.3;4;35.46;2;0.8753846153846154;
01.02.2024 08:17:01;01.02.2024 17:17:01;37.54;-0.3;4;35.43;2;0.8369230769230769;
01.02.2024 08:18:01;01.02.2024 17:18:01;37.53;-0.3;4;35.4;2;0.7984615384615384;
01.02.2024 08:19:01;01.02.2024 17:19:01;37.53;0;4;35.39;2;0.7907692307692308;
01.02.2024 08:20:01;01.02.2024 17:20:01;37.53;0;4;35.38;2;0.7830769230769231;
01.02.2024 08:21:01;01.02.2024 17:21:01;37.53;-0.3;4;35.37;2;0.76;
01.02.2024 08:22:01;01.02.2024 17:22:01;37.52;-0.3;4;35.33;2;0.7138461538461538;
01.02.2024 08:23:01;01.02.2024 17:23:01;37.52;0;4;35.14;2;0.5676923076923077;
01.02.2024 08:24:01;01.02.2024 17:24:01;37.52;0;4;34.87;2;0.36;
01.02.2024 08:25:01;01.02.2024 17:25:01;37.53;0.3;4;34.65;2;0.20615384615384616;
01.02.2024 08:26:01;01.02.2024 17:26:01;37.54;0.6;4;34.45;2;0.08307692307692308;
01.02.2024 08:27:01;01.02.2024 17:27:01;37.56;1.2;4;34.38;2;0.09076923076923077;
01.02.2024 08:28:01;01.02.2024 17:28:01;37.58;1.2;4;34.39;2;0.16;
01.02.2024 08:29:01;01.02.2024 17:29:01;37.6;1.5;4;34.47;2;0.29846153846153844;
01.02.2024 08:30:01;01.02.2024 17:30:01;37.62;1.2;4;34.57;2;0.4369230769230769;
01.02.2024 08:31:01;01.02.2024 17:31:01;37.64;1.2;4;34.65;2;0.56;
01.02.2024 08:32:01;01.02.2024 17:32:01;37.66;1.2;4;34.73;2;0.683076923076923;
01.02.2024 08:33:01;01.02.2024 17:33:01;37.68;1.2;4;34.78;2;0.7830769230769231;
01.02.2024 08:34:01;01.02.2024 17:34:01;37.7;1.2;4;34.83;2;0.8830769230769231;
01.02.2024 08:35:01;01.02.2024 17:35:01;37.72;1.2;4;34.87;2;0.9753846153846154;
01.02.2024 08:36:01;01.02.2024 17:36:01;37.74;1.2;4;34.89;2;1.0523076923076924;
01.02.2024 08:37:01;01.02.2024 17:37:01;37.76;1.2;4;34.89;2;1.113846153846154;
01.02.2024 08:38:01;01.02.2024 17:38:01;37.78;1.2;4;34.88;2;1.1676923076923076;
01.02.2024 08:39:01;01.02.2024 17:39:01;37.8;1.2;4;34.86;2;1.2138461538461538;
01.02.2024 08:40:01;01.02.2024 17:40:01;37.82;1.2;4;34.84;2;1.26;
01.02.2024 08:41:01;01.02.2024 17:41:01;37.84;0.9;4;34.84;2;1.3061538461538462;
01.02.2024 08:42:01;01.02.2024 17:42:01;37.85;0.9;4;34.86;2;1.3676923076923078;
01.02.2024 08:43:01;01.02.2024 17:43:01;37.87;0.9;4;34.87;2;1.4215384615384616;
01.02.2024 08:44:01;01.02.2024 17:44:01;37.88;0.6;4;34.88;2;1.46;
